<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20200724,1135,185.8800000,185.9000000,185.6500000,185.8700000,180700
GAZP,5,20200724,1140,185.8400000,185.8700000,185.5800000,185.6300000,109290
GAZP,5,20200724,1145,185.6800000,185.6900000,185.4000000,185.4200000,213630
GAZP,5,20200724,1150,185.4200000,185.6600000,185.4000000,185.6500000,111540
GAZP,5,20200724,1155,185.6500000,185.6900000,185.4300000,185.4600000,91020
GAZP,5,20200724,1200,185.4400000,185.5000000,185.4000000,185.4500000,83140
GAZP,5,20200724,1205,185.4700000,185.4900000,185.2600000,185.3400000,79810
GAZP,5,20200724,1210,185.3300000,185.5000000,185.3300000,185.4600000,177270
GAZP,5,20200724,1215,185.4900000,185.5000000,185.3900000,185.3900000,37370
GAZP,5,20200724,1220,185.4100000,185.5000000,185.2800000,185.3300000,103930
GAZP,5,20200724,1225,185.3400000,185.4300000,185.3000000,185.4300000,25460
GAZP,5,20200724,1230,185.4100000,185.7000000,185.3900000,185.6600000,398200
GAZP,5,20200724,1235,185.6400000,185.7100000,185.5700000,185.6800000,55950
GAZP,5,20200724,1240,185.7000000,185.7500000,185.6800000,185.7200000,129420
GAZP,5,20200724,1245,185.7200000,185.7500000,185.7000000,185.7300000,150350
GAZP,5,20200724,1250,185.7100000,185.9900000,185.7100000,185.8100000,282150
GAZP,5,20200724,1255,185.8200000,185.8600000,185.7200000,185.7700000,82420
GAZP,5,20200724,1300,185.7700000,185.7800000,185.7300000,185.7700000,21770
GAZP,5,20200724,1305,185.7500000,185.9300000,185.7400000,185.9300000,287940
GAZP,5,20200724,1310,185.9100000,186.0000000,185.7400000,185.7400000,234030
GAZP,5,20200724,1315,185.8000000,185.8500000,185.6700000,185.6900000,115250
GAZP,5,20200724,1320,185.6700000,185.9000000,185.6500000,185.9000000,147920
GAZP,5,20200724,1325,185.8900000,185.9000000,185.8000000,185.8600000,77700
GAZP,5,20200724,1330,185.8800000,185.9000000,185.6600000,185.7200000,107440
GAZP,5,20200724,1335,185.7500000,185.8500000,185.6600000,185.7600000,67000
GAZP,5,20200724,1340,185.7700000,185.8100000,185.6700000,185.7300000,49560
GAZP,5,20200724,1345,185.7300000,185.8800000,185.7300000,185.8500000,55020
GAZP,5,20200724,1350,185.8500000,186.0000000,185.8400000,185.9700000,693890
GAZP,5,20200724,1355,185.9700000,185.9800000,185.8000000,185.8600000,112700
GAZP,5,20200724,1400,185.8800000,185.8900000,185.7100000,185.8400000,85940
GAZP,5,20200724,1405,185.8400000,186.2100000,185.8400000,186.1200000,764520
GAZP,5,20200724,1410,186.1300000,186.2500000,185.7600000,185.7800000,317860
GAZP,5,20200724,1415,185.8000000,185.8700000,185.7100000,185.7400000,158500
GAZP,5,20200724,1420,185.7500000,185.8700000,185.7000000,185.7500000,93790
GAZP,5,20200724,1425,185.7400000,185.7500000,185.4200000,185.4800000,327300
GAZP,5,20200724,1430,185.5000000,185.5500000,185.4600000,185.4600000,239140
GAZP,5,20200724,1435,185.4900000,185.5500000,185.3000000,185.4200000,249970
GAZP,5,20200724,1440,185.4300000,185.5100000,185.4300000,185.5000000,76960
GAZP,5,20200724,1445,185.4700000,185.5800000,185.4100000,185.5200000,154950
GAZP,5,20200724,1450,185.5600000,185.5800000,185.3800000,185.4000000,174330
GAZP,5,20200724,1455,185.3900000,185.5100000,185.3300000,185.4900000,251120
GAZP,5,20200724,1500,185.4500000,185.7200000,185.3400000,185.7000000,345020
GAZP,5,20200724,1505,185.6900000,185.9800000,185.6500000,185.9000000,459240
GAZP,5,20200724,1510,185.9000000,186.2000000,185.8400000,186.1500000,701810
GAZP,5,20200724,1515,186.1500000,186.4500000,186.0500000,186.0700000,505940
GAZP,5,20200724,1520,186.1000000,186.1300000,185.8100000,185.8100000,230940
GAZP,5,20200724,1525,185.8200000,186.2800000,185.8100000,186.0200000,216790
GAZP,5,20200724,1530,186.0800000,186.0900000,185.5400000,185.5700000,444530
GAZP,5,20200724,1535,185.5500000,185.7000000,185.4200000,185.5000000,387580
GAZP,5,20200724,1540,185.5000000,185.5700000,185.4300000,185.4600000,167150
GAZP,5,20200724,1545,185.4600000,185.4600000,185.3200000,185.3700000,217740
GAZP,5,20200724,1550,185.3700000,185.3900000,185.1500000,185.3800000,154540
GAZP,5,20200724,1555,185.3800000,185.3800000,185.1200000,185.1900000,251790
GAZP,5,20200724,1600,185.1900000,185.2000000,185.0500000,185.2000000,203880
GAZP,5,20200724,1605,185.2000000,185.3700000,184.9000000,184.9000000,692350
GAZP,5,20200724,1610,184.9200000,185.0900000,184.8100000,184.8600000,270890
GAZP,5,20200724,1615,184.8500000,184.8600000,184.5600000,184.6700000,902840
GAZP,5,20200724,1620,184.6700000,184.8700000,184.6700000,184.8200000,477070
GAZP,5,20200724,1625,184.8400000,185.0700000,184.7900000,184.9000000,265900
GAZP,5,20200724,1630,184.9000000,185.0900000,184.8500000,185.0500000,201300
GAZP,5,20200724,1635,185.0400000,185.0400000,184.5600000,184.7200000,539360
GAZP,5,20200724,1640,184.7400000,184.8000000,184.5700000,184.7600000,253500
GAZP,5,20200724,1645,184.7300000,185.0000000,184.6200000,184.9100000,251530
GAZP,5,20200724,1650,184.9100000,185.0500000,184.8900000,184.9500000,162150
GAZP,5,20200724,1655,184.9500000,185.0500000,184.8500000,184.8700000,200800
GAZP,5,20200724,1700,184.8800000,185.3400000,184.8500000,185.2100000,381530
GAZP,5,20200724,1705,185.2100000,185.3500000,185.1300000,185.2800000,225970
GAZP,5,20200724,1710,185.3200000,185.3600000,185.0500000,185.0500000,103810
GAZP,5,20200724,1715,185.0600000,185.3100000,185.0000000,185.2400000,235370
GAZP,5,20200724,1720,185.2800000,185.5000000,185.2400000,185.4100000,308770
GAZP,5,20200724,1725,185.4100000,185.4600000,185.0000000,185.3000000,735120
GAZP,5,20200724,1730,185.3000000,185.3400000,185.2900000,185.2900000,431100
GAZP,5,20200724,1735,185.2900000,185.4100000,185.2900000,185.3100000,362390
GAZP,5,20200724,1740,185.3100000,185.3600000,185.2900000,185.3000000,211980
GAZP,5,20200724,1745,185.3000000,185.3400000,185.1300000,185.2400000,171910
GAZP,5,20200724,1750,185.2400000,185.2400000,185.0700000,185.1800000,135810
GAZP,5,20200724,1755,185.1500000,185.2000000,185.0500000,185.0700000,152070
GAZP,5,20200724,1800,185.0600000,185.3400000,185.0200000,185.0300000,207060
GAZP,5,20200724,1805,185.0200000,185.0500000,184.9300000,185.0200000,311810
GAZP,5,20200724,1810,185.0400000,185.0400000,184.9300000,184.9500000,119520
GAZP,5,20200724,1815,184.9500000,185.0600000,184.9400000,185.0100000,189950
GAZP,5,20200724,1820,184.9800000,185.1400000,184.9000000,185.1400000,411100
GAZP,5,20200724,1825,185.1300000,185.1600000,184.9900000,185.0300000,188760
GAZP,5,20200724,1830,185.0600000,185.1500000,184.9000000,184.9500000,299440
GAZP,5,20200724,1835,185.0100000,185.2000000,184.9500000,185.0900000,424570
GAZP,5,20200724,1845,185.4000000,185.4000000,185.4000000,185.4000000,1770150
GAZP,5,20200724,1900,185.4000000,185.4000000,185.4000000,185.4000000,6830
GAZP,5,20200724,1905,185.4000000,185.4700000,185.1800000,185.2600000,38490
GAZP,5,20200724,1910,185.4000000,185.4400000,185.3000000,185.3900000,23790
GAZP,5,20200724,1915,185.3500000,185.3900000,185.2500000,185.2500000,6950
GAZP,5,20200724,1920,185.2500000,185.3300000,185.1900000,185.2000000,17360
GAZP,5,20200724,1925,185.2000000,185.3800000,185.1600000,185.3300000,13790
GAZP,5,20200724,1930,185.2900000,185.3800000,185.2500000,185.3000000,4110
GAZP,5,20200724,1935,185.3000000,185.3500000,185.2700000,185.3400000,7360
GAZP,5,20200724,1940,185.3400000,185.3500000,185.1300000,185.2500000,8280
GAZP,5,20200724,1945,185.2500000,185.2600000,185.1400000,185.2100000,7100
GAZP,5,20200724,1950,185.2200000,185.2500000,185.1600000,185.2200000,5230
GAZP,5,20200724,1955,185.2500000,185.2600000,185.1200000,185.2600000,14700
GAZP,5,20200724,2000,185.2600000,185.3000000,185.2000000,185.2000000,9510
GAZP,5,20200724,2005,185.2000000,185.2700000,185.0300000,185.0300000,37320
GAZP,5,20200724,2010,185.0300000,185.2100000,185.0100000,185.1400000,19820
GAZP,5,20200724,2015,185.1400000,185.1700000,185.0200000,185.1600000,10360
GAZP,5,20200724,2020,185.1800000,185.2100000,185.1400000,185.1400000,27910
GAZP,5,20200724,2025,185.1300000,185.2100000,185.0700000,185.2100000,26740
GAZP,5,20200724,2030,185.2200000,185.2300000,185.1900000,185.2300000,23270
GAZP,5,20200724,2035,185.2000000,185.2300000,185.0800000,185.2300000,16220
GAZP,5,20200724,2040,185.2300000,185.2300000,185.1500000,185.2000000,2030
GAZP,5,20200724,2045,185.2000000,185.2400000,185.1600000,185.2100000,31730
GAZP,5,20200724,2050,185.2200000,185.2800000,185.2000000,185.2800000,22480
GAZP,5,20200724,2055,185.2200000,185.2800000,185.2200000,185.2800000,3520
GAZP,5,20200724,2100,185.2800000,185.3500000,185.2500000,185.3300000,7930
GAZP,5,20200724,2105,185.3400000,185.3600000,185.3000000,185.3600000,5300
GAZP,5,20200724,2110,185.3600000,185.3700000,185.2800000,185.3300000,34740
GAZP,5,20200724,2115,185.3300000,185.3600000,185.3000000,185.3500000,14120
GAZP,5,20200724,2120,185.3400000,185.3600000,185.3200000,185.3600000,13410
GAZP,5,20200724,2125,185.3600000,185.4500000,185.3500000,185.4500000,65650
GAZP,5,20200724,2130,185.4600000,185.4900000,185.4200000,185.4200000,11510
GAZP,5,20200724,2135,185.4500000,185.5000000,185.4200000,185.5000000,12350
GAZP,5,20200724,2140,185.5000000,185.5300000,185.4900000,185.4900000,37190
GAZP,5,20200724,2145,185.5000000,185.5300000,185.4900000,185.5300000,10760
GAZP,5,20200724,2150,185.5300000,185.5300000,185.4900000,185.5300000,8690
GAZP,5,20200724,2155,185.5000000,185.5800000,185.5000000,185.5800000,9690
GAZP,5,20200724,2200,185.5800000,185.5900000,185.4600000,185.4800000,21700
GAZP,5,20200724,2205,185.5000000,185.5000000,185.4600000,185.4900000,1430
GAZP,5,20200724,2210,185.5000000,185.5400000,185.4900000,185.5400000,3680
GAZP,5,20200724,2215,185.5100000,185.5400000,185.4800000,185.5300000,2040
GAZP,5,20200724,2220,185.4800000,185.5300000,185.4600000,185.5000000,3300
GAZP,5,20200724,2225,185.5000000,185.5300000,185.3800000,185.4300000,28830
GAZP,5,20200724,2230,185.4000000,185.4300000,185.3200000,185.3400000,8070
GAZP,5,20200724,2235,185.3400000,185.3400000,185.3000000,185.3200000,22790
GAZP,5,20200724,2240,185.3200000,185.3800000,185.3000000,185.3500000,13110
GAZP,5,20200724,2245,185.3800000,185.4700000,185.3800000,185.4700000,4160
GAZP,5,20200724,2250,185.4100000,185.4900000,185.4100000,185.4800000,17260
GAZP,5,20200724,2255,185.4500000,185.5900000,185.4100000,185.5500000,28650
GAZP,5,20200724,2300,185.5200000,185.5700000,185.4600000,185.5400000,18470
GAZP,5,20200724,2305,185.5500000,185.6000000,185.5000000,185.5700000,35120
GAZP,5,20200724,2310,185.5900000,185.6100000,185.5200000,185.5200000,7460
GAZP,5,20200724,2315,185.5200000,185.5800000,185.4900000,185.5000000,9190
GAZP,5,20200724,2320,185.5000000,185.5700000,185.4400000,185.5700000,21440
GAZP,5,20200724,2325,185.5700000,185.5700000,185.3700000,185.3900000,35540
GAZP,5,20200724,2330,185.3900000,185.4000000,185.3300000,185.3500000,10490
GAZP,5,20200724,2335,185.3500000,185.4000000,185.3400000,185.3500000,6760
GAZP,5,20200724,2340,185.4000000,185.4000000,185.3400000,185.3500000,68320
GAZP,5,20200724,2345,185.3500000,185.4900000,185.3500000,185.4500000,83490
GAZP,5,20200727,1000,185.6000000,185.9200000,185.0600000,185.7700000,608770
GAZP,5,20200727,1005,185.8000000,185.8000000,185.2500000,185.6500000,571540
GAZP,5,20200727,1010,185.6500000,185.7400000,185.3800000,185.4000000,112470
GAZP,5,20200727,1015,185.3900000,185.4300000,185.1200000,185.3000000,245190
GAZP,5,20200727,1020,185.3000000,185.4000000,185.1800000,185.2300000,100310
GAZP,5,20200727,1025,185.2300000,185.2900000,185.0600000,185.0700000,168570
GAZP,5,20200727,1030,185.0700000,185.0900000,184.8300000,185.0000000,693550
GAZP,5,20200727,1035,185.0000000,185.0000000,184.8000000,184.9500000,554760
GAZP,5,20200727,1040,184.9400000,185.0900000,184.9400000,185.0700000,236110
GAZP,5,20200727,1045,185.0900000,185.2000000,184.9500000,185.0300000,161630
GAZP,5,20200727,1050,185.0000000,185.0600000,184.9300000,185.0100000,82820
GAZP,5,20200727,1055,185.0100000,185.1000000,184.6300000,184.6800000,443890
GAZP,5,20200727,1100,184.6800000,184.8000000,184.6200000,184.6200000,538890
GAZP,5,20200727,1105,184.6600000,184.6600000,184.2000000,184.5500000,769010
GAZP,5,20200727,1110,184.5500000,185.1500000,184.5400000,185.0400000,353160
GAZP,5,20200727,1115,185.0600000,185.3100000,185.0100000,185.2300000,245790
GAZP,5,20200727,1120,185.2600000,185.3800000,185.1500000,185.3200000,366660
GAZP,5,20200727,1125,185.3300000,185.4000000,185.2600000,185.4000000,204040
GAZP,5,20200727,1130,185.3900000,185.8000000,185.3900000,185.8000000,543330
GAZP,5,20200727,1135,185.8000000,185.8900000,185.7800000,185.8100000,314710
GAZP,5,20200727,1140,185.8100000,185.8700000,185.4600000,185.4600000,132870
GAZP,5,20200727,1145,185.4700000,185.5900000,185.3200000,185.3700000,226080
GAZP,5,20200727,1150,185.3700000,185.4900000,185.3400000,185.4800000,22440
GAZP,5,20200727,1155,185.4800000,185.5000000,185.2300000,185.3000000,87770
GAZP,5,20200727,1200,185.3000000,185.5700000,185.2200000,185.2600000,275970
GAZP,5,20200727,1205,185.2600000,185.2600000,185.0800000,185.1400000,104690
GAZP,5,20200727,1210,185.2000000,185.3000000,185.1400000,185.1700000,22880
GAZP,5,20200727,1215,185.1800000,185.2500000,185.1300000,185.1900000,46530
GAZP,5,20200727,1220,185.1900000,185.2500000,185.0100000,185.0800000,114530
GAZP,5,20200727,1225,185.1000000,185.5000000,185.0400000,185.4800000,135220
GAZP,5,20200727,1230,185.4800000,185.7500000,185.4100000,185.6900000,145250
GAZP,5,20200727,1235,185.7400000,185.8400000,185.6500000,185.7000000,298370
GAZP,5,20200727,1240,185.7600000,185.7900000,185.5000000,185.6200000,51980
GAZP,5,20200727,1245,185.6100000,185.6500000,185.5100000,185.5700000,54780
GAZP,5,20200727,1250,185.5500000,185.6100000,185.5200000,185.5800000,76910
GAZP,5,20200727,1255,185.5800000,185.7100000,185.5200000,185.6600000,79470
GAZP,5,20200727,1300,185.6800000,185.6800000,185.4300000,185.4700000,63720
GAZP,5,20200727,1305,185.4700000,185.5100000,185.3000000,185.3500000,54900
GAZP,5,20200727,1310,185.3400000,185.3600000,185.1100000,185.1100000,80720
GAZP,5,20200727,1315,185.1300000,185.3200000,185.1100000,185.1700000,98260
GAZP,5,20200727,1320,185.2000000,185.2500000,185.1500000,185.1700000,48280
GAZP,5,20200727,1325,185.1700000,185.3100000,185.0000000,185.3100000,357790
GAZP,5,20200727,1330,185.2900000,185.3700000,185.1200000,185.1700000,36490
GAZP,5,20200727,1335,185.1500000,185.3400000,185.1500000,185.3400000,37140
GAZP,5,20200727,1340,185.3300000,185.3800000,185.2200000,185.3400000,55760
GAZP,5,20200727,1345,185.3400000,185.4000000,185.2200000,185.3100000,161410
GAZP,5,20200727,1350,185.3100000,185.3900000,185.3000000,185.3600000,95180
GAZP,5,20200727,1355,185.3600000,185.4100000,185.3000000,185.3800000,49170
GAZP,5,20200727,1400,185.3700000,185.4500000,185.3300000,185.4400000,53160
GAZP,5,20200727,1405,185.4400000,185.4400000,185.2000000,185.2500000,80750
GAZP,5,20200727,1410,185.3000000,185.3300000,185.1300000,185.3100000,98830
GAZP,5,20200727,1415,185.3500000,185.4400000,185.3200000,185.3800000,48970
GAZP,5,20200727,1420,185.4000000,185.4300000,185.2500000,185.2800000,144260
GAZP,5,20200727,1425,185.2800000,185.3300000,185.1500000,185.1700000,176520
GAZP,5,20200727,1430,185.1900000,185.2300000,185.0200000,185.1000000,232430
GAZP,5,20200727,1435,185.1000000,185.1900000,185.0600000,185.0900000,131480
GAZP,5,20200727,1440,185.0900000,185.1000000,185.0000000,185.0600000,141340
GAZP,5,20200727,1445,185.0800000,185.1700000,185.0200000,185.1500000,69430
GAZP,5,20200727,1450,185.1200000,185.4000000,185.0800000,185.3600000,167600
GAZP,5,20200727,1455,185.3600000,185.4300000,185.2600000,185.3500000,160690
GAZP,5,20200727,1500,185.3600000,185.4100000,185.2000000,185.2200000,75840
GAZP,5,20200727,1505,185.2500000,185.4700000,185.2400000,185.3100000,296360
GAZP,5,20200727,1510,185.3100000,185.3400000,185.0500000,185.3300000,301260
GAZP,5,20200727,1515,185.2700000,185.3000000,185.1000000,185.1100000,84810
GAZP,5,20200727,1520,185.1500000,185.2800000,185.0500000,185.0600000,66570
GAZP,5,20200727,1525,185.0500000,185.0600000,184.7800000,185.0200000,543780
GAZP,5,20200727,1530,185.0200000,185.0400000,184.8000000,184.8300000,143100
GAZP,5,20200727,1535,184.8300000,185.1800000,184.7900000,184.9900000,536230
GAZP,5,20200727,1540,185.0100000,185.0700000,184.7900000,184.8900000,66910
GAZP,5,20200727,1545,184.8600000,184.8800000,184.6000000,184.7400000,347080
GAZP,5,20200727,1550,184.7600000,184.7600000,184.6100000,184.7600000,123490
GAZP,5,20200727,1555,184.7600000,184.9400000,184.7200000,184.9200000,162880
GAZP,5,20200727,1600,184.8800000,184.8900000,184.5300000,184.7600000,376050
GAZP,5,20200727,1605,184.7300000,184.9800000,184.7100000,184.9800000,124270
GAZP,5,20200727,1610,184.9700000,185.0000000,184.9000000,184.9200000,93140
GAZP,5,20200727,1615,184.9300000,185.0100000,184.9100000,184.9600000,52280
GAZP,5,20200727,1620,185.0000000,185.0200000,184.8400000,184.9100000,102730
GAZP,5,20200727,1625,184.9100000,184.9400000,184.8700000,184.9300000,48840
GAZP,5,20200727,1630,184.9000000,184.9000000,184.6400000,184.7300000,367240
GAZP,5,20200727,1635,184.7400000,185.0000000,184.7400000,184.7900000,225690
GAZP,5,20200727,1640,184.8000000,185.1200000,184.7700000,185.0000000,183920
GAZP,5,20200727,1645,185.0300000,185.0800000,184.9400000,185.0100000,109150
GAZP,5,20200727,1650,185.0000000,185.1700000,184.9100000,184.9400000,129940
GAZP,5,20200727,1655,184.9100000,184.9600000,184.7500000,184.7600000,226930
GAZP,5,20200727,1700,184.7900000,184.8700000,184.5000000,184.5900000,410450
GAZP,5,20200727,1705,184.5500000,184.6800000,184.5000000,184.5600000,187030
GAZP,5,20200727,1710,184.5800000,184.6100000,184.4800000,184.5100000,393140
GAZP,5,20200727,1715,184.5000000,184.5700000,184.4800000,184.5500000,256550
GAZP,5,20200727,1720,184.5400000,184.5700000,184.5000000,184.5200000,140690
GAZP,5,20200727,1725,184.5200000,184.5500000,184.4800000,184.5300000,140280
GAZP,5,20200727,1730,184.5500000,184.5700000,184.4600000,184.5000000,185630
GAZP,5,20200727,1735,184.4800000,184.6600000,184.4700000,184.6600000,178020
GAZP,5,20200727,1740,184.6600000,184.7000000,184.4400000,184.5400000,247320
GAZP,5,20200727,1745,184.5400000,184.7400000,184.4600000,184.6600000,139940
GAZP,5,20200727,1750,184.6900000,184.7600000,184.5500000,184.5500000,148630
GAZP,5,20200727,1755,184.5500000,184.7500000,184.5000000,184.5200000,61520
GAZP,5,20200727,1800,184.5400000,184.6500000,184.5000000,184.5900000,93400
GAZP,5,20200727,1805,184.5900000,184.6800000,184.4400000,184.4400000,130150
GAZP,5,20200727,1810,184.4700000,184.5400000,184.4500000,184.5300000,108490
GAZP,5,20200727,1815,184.5300000,184.6300000,184.4800000,184.6000000,195550
GAZP,5,20200727,1820,184.5600000,184.5900000,184.4600000,184.5500000,377760
GAZP,5,20200727,1825,184.5400000,184.6500000,184.4700000,184.5400000,156220
GAZP,5,20200727,1830,184.5700000,184.6800000,184.5400000,184.6200000,68990
GAZP,5,20200727,1835,184.6100000,184.6100000,184.4400000,184.5000000,745090
GAZP,5,20200727,1845,184.2600000,184.2600000,184.2600000,184.2600000,579170
